"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"38588",1.65697297297297,7.76041891891892,8.61526300445124,4.09964925676271e-16,3.79786729115327e-15,25.8423345959895
"36712",1.27891891891892,4.97105405405405,8.59609762297444,4.68710244775074e-16,4.31619394696417e-15,25.7105713664301
"28649",1.21835135135135,7.97042567567568,8.54374685408364,6.75120463214901e-16,6.16236785740353e-15,25.3515574127689
"9493",1.23567567567568,4.88858108108108,8.53663144574416,7.0937793929292e-16,6.46245374880677e-15,25.3028632545717
"30763",1.04918243243242,11.5921385135135,8.50417437576672,8.88794625325677e-16,7.99573318706445e-15,25.0810560061564
"41568",2.32408108108108,8.32650675675676,8.49523505412009,9.45656208602457e-16,8.47467383877834e-15,25.0200560445297
"49415",1.09868918918919,7.47497297297297,8.46494960675184,1.1664123077274e-15,1.03440318019882e-14,24.8136854170293
"20105",1.78412837837838,8.22916554054054,8.40167127700817,1.80558145272639e-15,1.58619906776602e-14,24.3839518122887
"26478",1.16693918918919,6.73394932432432,8.31781104570944,3.21220798851653e-15,2.76990027101942e-14,23.8175089320989
"21093",1.06126351351352,9.64323310810811,8.31003436942779,3.38788463825887e-15,2.91065644403581e-14,23.7651591257617
"49419",1.02652027027026,9.2073277027027,8.30935085160504,3.40377249454945e-15,2.92162343660593e-14,23.7605593844694
"24485",1.01081081081082,5.3400472972973,8.30270813367502,3.5620687351205e-15,3.04631764952353e-14,23.7158694030929
"49325",1.43872297297298,9.04316554054054,8.27420439060097,4.32819074328878e-15,3.66798483643205e-14,23.5243587958911
"28936",1.63544594594595,6.76777702702703,8.22750810260158,5.95019420557936e-15,4.97942906864047e-14,23.2115072332478
"21690",1.19283783783784,7.71258783783784,8.21064483959426,6.67316410116073e-15,5.53494001156558e-14,23.0988015601476
"31537",2.37212837837838,12.3639898648649,8.18461650171613,7.96301380365392e-15,6.56983749091588e-14,22.925127119007
"19145",1.08821621621622,6.05590540540541,8.18224150723521,8.09231708352247e-15,6.67063600294593e-14,22.909297261891
"51847",1.0030472972973,6.58488851351351,8.17484354166074,8.50854545045412e-15,7.00140292299461e-14,22.8600068106647
"19777",1.06714864864865,4.22962837837838,8.16154556570615,9.31064047987163e-15,7.6212031784496e-14,22.7714772511072
"29270",1.20195945945946,5.66337162162162,8.0789623229834,1.62584540351542e-14,1.30123264288197e-13,22.2237415059339
"6381",1.72110135135135,7.19643581081081,8.07830415653719,1.63306197633723e-14,1.30538223330422e-13,22.2193904661984
"23598",1.50382432432432,6.30380405405405,8.0471854525373,2.01295383039922e-14,1.59333299807235e-13,22.0139284796047
"55839",1.18756081081081,7.81146959459459,8.01211074745948,2.54655546836286e-14,1.99377179598351e-13,21.7829574008033
"10429",1.62483108108108,5.06726689189189,7.99676014960753,2.82201585801198e-14,2.20206675292411e-13,21.6820763183515
"8356",1.02268243243243,8.04001013513514,7.97750830025406,3.20942555333069e-14,2.48983295828872e-13,21.5557335563963
"50959",1.03452702702703,8.02056081081081,7.95030452670506,3.8479443708057e-14,2.96796104973274e-13,21.3775413191682
"56449",1.32093243243243,6.11716891891892,7.92822793677016,4.45712933209919e-14,3.41251244117185e-13,21.2332238964611
